User_ID,Registration_Date,Age_Group,Gender,State,City,Income_Group,User_Type,KYC_Status
U00319,2020-12-22,35-44,Male,Delhi,Delhi,25K-50K,Regular,Verified
U00320,2022-05-21,35-44,Female,Rajasthan,Udaipur,1L-2L,Frequent,Verified
U00321,2025-05-27,35-44,Female,Karnataka,Mysuru,25K-50K,Regular,Verified
U00322,2026-03-01,35-44,Female,Karnataka,Bengaluru,50K-1L,Frequent,Pending
U00323,2021-07-05,18-24,Male,Karnataka,Mangaluru,<25K,Regular,Verified
U00324,2024-12-15,45-54,Male,Uttar Pradesh,Varanasi,25K-50K,Regular,Verified
U00325,2020-11-18,35-44,Female,Delhi,Delhi,<25K,Frequent,Pending
U00326,2026-02-06,35-44,Male,Rajasthan,Udaipur,50K-1L,Regular,Verified
U00327,2020-03-23,45-54,Male,Tamil Nadu,Madurai,25K-50K,Regular,Verified
U00328,2026-06-08,35-44,Male,Maharashtra,Nagpur,25K-50K,New,Verified
U00329,2020-09-18,25-34,Female,Tamil Nadu,Chennai,25K-50K,Frequent,Verified
U00330,2022-02-22,25-34,Female,Maharashtra,Nagpur,25K-50K,Regular,Verified
U00331,2023-05-08,25-34,Female,Gujarat,Vadodara,2L+,Regular,Verified
U00332,2022-07-02,18-24,Male,Tamil Nadu,Madurai,<25K,Regular,Verified
U00333,2022-08-01,55+,Male,Telangana,Hyderabad,1L-2L,Regular,Verified
U00334,2023-08-11,18-24,Male,Telangana,Hyderabad,50K-1L,New,Verified
U00335,2024-03-15,35-44,Female,West Bengal,Siliguri,50K-1L,Regular,Verified
U00336,2021-11-19,25-34,Female,Delhi,Delhi,25K-50K,Regular,Verified
U00337,2024-11-07,18-24,Female,Maharashtra,Nagpur,2L+,New,Verified
U00338,2022-04-18,55+,Male,Maharashtra,Mumbai,25K-50K,Frequent,Pending
U00339,2022-05-27,45-54,Female,Punjab,Chandigarh,50K-1L,Regular,Verified
U00340,2020-02-18,25-34,Female,Kerala,Kochi,2L+,Regular,Verified
U00341,2020-10-19,25-34,Male,Delhi,Delhi,1L-2L,Regular,Pending
U00342,2024-07-09,18-24,Female,Uttar Pradesh,Lucknow,50K-1L,Regular,Verified
U00343,2021-06-19,25-34,Female,West Bengal,Siliguri,2L+,Frequent,Pending
U00344,2020-11-06,25-34,Female,Uttar Pradesh,Lucknow,50K-1L,New,Verified
U00345,2021-06-20,25-34,Male,Uttar Pradesh,Kanpur,25K-50K,Regular,Verified
U00346,2025-04-10,55+,Male,Uttar Pradesh,Kanpur,25K-50K,New,Verified
U00347,2020-08-21,35-44,Male,Delhi,New Delhi,25K-50K,Frequent,Verified
U00348,2023-05-17,45-54,Male,Uttar Pradesh,Lucknow,25K-50K,Regular,Verified
U00349,2025-11-11,35-44,Male,Telangana,Warangal,1L-2L,Regular,Verified
U00350,2026-03-22,25-34,Male,Kerala,Kochi,50K-1L,Regular,Verified
U00351,2022-08-24,45-54,Male,Kerala,Kochi,<25K,Frequent,Verified
U00352,2022-06-08,25-34,Male,Karnataka,Bengaluru,1L-2L,Regular,Verified
U00353,2025-08-20,45-54,Female,Gujarat,Surat,25K-50K,Frequent,Verified
U00354,2020-02-04,25-34,Female,Maharashtra,Pune,2L+,New,Verified
U00355,2021-03-22,18-24,Female,Punjab,Chandigarh,2L+,Regular,Pending
U00356,2024-10-29,45-54,Male,Maharashtra,Mumbai,2L+,Frequent,Verified
U00357,2024-04-07,35-44,Male,Gujarat,Vadodara,1L-2L,Regular,Verified
U00358,2021-08-17,45-54,Male,Punjab,Ludhiana,25K-50K,New,Verified
U00359,2025-07-18,55+,Female,Delhi,New Delhi,50K-1L,Frequent,Verified
U00360,2026-03-26,18-24,Female,Tamil Nadu,Coimbatore,25K-50K,Regular,Verified
U00361,2020-12-09,25-34,Female,Delhi,Delhi,25K-50K,New,Verified
U00362,2023-01-08,25-34,Male,Maharashtra,Mumbai,50K-1L,Regular,Verified
U00363,2023-11-20,35-44,Female,Maharashtra,Nagpur,<25K,Regular,Verified
U00364,2023-08-06,45-54,Male,Punjab,Amritsar,2L+,Frequent,Verified
U00365,2024-01-18,25-34,Female,Punjab,Chandigarh,1L-2L,Regular,Verified
U00366,2023-02-25,35-44,Female,Gujarat,Surat,25K-50K,Regular,Verified
U00367,2025-04-05,35-44,Male,Uttar Pradesh,Noida,50K-1L,Regular,Verified
U00368,2023-10-14,18-24,Female,Delhi,New Delhi,25K-50K,Regular,Verified
U00369,2025-10-23,45-54,Female,Punjab,Amritsar,1L-2L,Frequent,Verified
U00370,2024-04-18,35-44,Male,Rajasthan,Udaipur,50K-1L,Frequent,Verified
U00371,2025-03-09,55+,Female,Gujarat,Vadodara,25K-50K,Regular,Verified
U00372,2026-02-21,25-34,Other,Telangana,Warangal,25K-50K,New,Verified
U00373,2025-02-09,18-24,Male,Maharashtra,Pune,25K-50K,Frequent,Verified
U00374,2020-01-29,25-34,Female,Gujarat,Surat,2L+,New,Verified
U00375,2021-12-06,18-24,Male,Delhi,Delhi,<25K,New,Verified
U00376,2022-10-17,55+,Female,Punjab,Amritsar,<25K,New,Verified
U00377,2025-08-25,18-24,Male,Maharashtra,Nashik,1L-2L,New,Verified
U00378,2023-12-17,35-44,Male,Tamil Nadu,Madurai,1L-2L,Frequent,Verified
U00379,2024-07-17,25-34,Male,Gujarat,Ahmedabad,1L-2L,Regular,Verified
U00380,2022-08-24,25-34,Female,West Bengal,Siliguri,50K-1L,Frequent,Verified
U00381,2026-03-26,18-24,Female,Maharashtra,Nagpur,50K-1L,New,Verified
U00382,2021-07-26,35-44,Female,Delhi,New Delhi,50K-1L,Regular,Verified
U00383,2024-05-25,35-44,Male,Karnataka,Mysuru,<25K,Frequent,Verified
U00384,2021-09-06,25-34,Male,Rajasthan,Jaipur,50K-1L,Frequent,Verified
U00385,2020-11-21,45-54,Female,Madhya Pradesh,Jabalpur,<25K,Regular,Verified
U00386,2020-12-24,25-34,Male,Uttar Pradesh,Varanasi,25K-50K,New,Verified
U00387,2024-12-15,25-34,Female,Madhya Pradesh,Jabalpur,2L+,Frequent,Verified
U00388,2026-06-29,35-44,Female,Delhi,Delhi,25K-50K,Regular,Verified
U00389,2024-09-17,18-24,Female,Telangana,Warangal,2L+,Regular,Pending
U00390,2023-09-11,55+,Female,Telangana,Warangal,25K-50K,Regular,Verified
U00391,2020-06-13,25-34,Female,Karnataka,Bengaluru,25K-50K,Regular,Verified
U00392,2024-05-15,18-24,Male,Uttar Pradesh,Noida,50K-1L,Regular,Pending
U00393,2024-06-15,25-34,Female,West Bengal,Siliguri,1L-2L,Regular,Verified
U00394,2023-03-22,35-44,Female,Karnataka,Mysuru,50K-1L,New,Verified
U00395,2023-02-24,25-34,Male,Kerala,Kochi,1L-2L,Regular,Verified
U00396,2020-07-11,35-44,Female,Madhya Pradesh,Indore,<25K,Regular,Verified
U00397,2020-04-01,18-24,Male,Karnataka,Bengaluru,2L+,Regular,Verified
U00398,2020-05-18,25-34,Female,Madhya Pradesh,Indore,<25K,Regular,Verified
U00399,2021-04-25,45-54,Male,Maharashtra,Nashik,1L-2L,New,Verified
U00400,2023-09-18,18-24,Male,Telangana,Warangal,25K-50K,Regular,Verified
U00401,2020-12-05,45-54,Female,Maharashtra,Mumbai,1L-2L,Frequent,Verified
U00402,2022-12-11,18-24,Male,Rajasthan,Udaipur,50K-1L,Regular,Verified
U00403,2022-03-09,45-54,Male,Kerala,Thiruvananthapuram,<25K,Regular,Verified
U00404,2021-04-19,25-34,Male,Uttar Pradesh,Varanasi,1L-2L,Regular,Verified
U00405,2024-01-02,35-44,Female,West Bengal,Kolkata,25K-50K,New,Verified
U00406,2021-08-27,18-24,Female,Madhya Pradesh,Bhopal,25K-50K,Frequent,Verified
U00407,2022-03-31,18-24,Male,West Bengal,Siliguri,1L-2L,Regular,Verified
U00408,2021-08-20,25-34,Male,Madhya Pradesh,Bhopal,<25K,Frequent,Verified
U00409,2024-03-12,18-24,Female,Delhi,New Delhi,25K-50K,New,Verified
U00410,2021-05-28,25-34,Female,Karnataka,Mangaluru,50K-1L,New,Verified
U00411,2024-03-06,25-34,Female,Rajasthan,Jodhpur,1L-2L,Regular,Verified
U00412,2025-02-20,35-44,Female,Telangana,Warangal,<25K,Regular,Verified
U00413,2024-08-26,45-54,Female,Punjab,Amritsar,50K-1L,Frequent,Verified
U00414,2022-10-26,35-44,Female,Madhya Pradesh,Jabalpur,50K-1L,New,Pending
U00415,2021-05-14,35-44,Female,West Bengal,Kolkata,1L-2L,Regular,Pending
U00416,2024-08-11,25-34,Female,Rajasthan,Jodhpur,2L+,New,Verified
U00417,2021-12-17,25-34,Male,Tamil Nadu,Coimbatore,1L-2L,Frequent,Verified
U00418,2023-02-15,25-34,Female,Tamil Nadu,Coimbatore,50K-1L,Frequent,Verified
U00419,2024-02-17,45-54,Female,Maharashtra,Mumbai,25K-50K,Regular,Verified
U00420,2021-10-27,25-34,Female,Telangana,Warangal,<25K,New,Verified
U00421,2026-01-17,18-24,Male,Punjab,Amritsar,50K-1L,Regular,Verified
U00422,2026-05-06,35-44,Male,Delhi,Delhi,2L+,New,Verified
U00423,2022-12-15,25-34,Male,West Bengal,Siliguri,50K-1L,New,Verified
U00424,2020-08-15,45-54,Female,Punjab,Amritsar,<25K,Regular,Verified
U00425,2020-05-28,45-54,Male,Karnataka,Mangaluru,25K-50K,Frequent,Verified
U00426,2022-12-05,18-24,Female,Karnataka,Mysuru,50K-1L,Frequent,Verified
U00427,2023-03-13,18-24,Female,West Bengal,Kolkata,50K-1L,Regular,Verified
U00428,2021-09-23,25-34,Male,Uttar Pradesh,Lucknow,50K-1L,Regular,Verified
U00429,2023-09-25,35-44,Male,Delhi,New Delhi,50K-1L,Frequent,Verified
U00430,2021-02-16,25-34,Male,Rajasthan,Jodhpur,25K-50K,Regular,Pending
U00431,2024-10-21,35-44,Male,Madhya Pradesh,Jabalpur,2L+,Regular,Verified
U00432,2021-06-03,35-44,Male,Uttar Pradesh,Kanpur,50K-1L,Frequent,Verified
U00433,2023-09-29,25-34,Female,Madhya Pradesh,Bhopal,25K-50K,New,Verified
U00434,2026-05-11,18-24,Female,Madhya Pradesh,Indore,25K-50K,New,Verified
U00435,2023-01-07,35-44,Female,Uttar Pradesh,Kanpur,2L+,Regular,Verified
U00436,2021-08-20,25-34,Male,Maharashtra,Pune,1L-2L,New,Verified
U00437,2024-07-17,45-54,Female,Tamil Nadu,Chennai,25K-50K,Regular,Pending
U00438,2024-08-12,25-34,Male,Madhya Pradesh,Bhopal,<25K,Regular,Verified
U00439,2025-11-30,35-44,Female,Uttar Pradesh,Lucknow,<25K,Regular,Verified
U00440,2025-12-28,45-54,Female,Uttar Pradesh,Noida,25K-50K,Frequent,Verified
U00441,2025-04-08,45-54,Female,Kerala,Kochi,50K-1L,New,Verified
U00442,2021-12-30,25-34,Female,Punjab,Ludhiana,50K-1L,Regular,Verified
U00443,2021-08-11,25-34,Male,Gujarat,Surat,50K-1L,New,Pending
U00444,2021-01-11,35-44,Female,Maharashtra,Nagpur,50K-1L,Regular,Verified
U00445,2023-11-08,25-34,Female,Telangana,Warangal,<25K,Regular,Verified
U00446,2025-02-12,25-34,Female,Gujarat,Ahmedabad,<25K,Regular,Verified
U00447,2022-01-20,45-54,Female,Punjab,Chandigarh,25K-50K,New,Verified
U00448,2021-09-18,25-34,Female,Punjab,Amritsar,<25K,Regular,Verified
U00449,2024-06-17,18-24,Female,Punjab,Chandigarh,<25K,Regular,Verified
U00450,2022-09-21,18-24,Male,Gujarat,Vadodara,50K-1L,New,Verified
U00451,2024-05-02,35-44,Female,West Bengal,Kolkata,1L-2L,Regular,Verified
U00452,2021-12-03,35-44,Female,Tamil Nadu,Madurai,1L-2L,Regular,Verified
U00453,2025-08-21,25-34,Male,Uttar Pradesh,Kanpur,1L-2L,Frequent,Verified
U00454,2023-03-25,25-34,Female,Tamil Nadu,Chennai,50K-1L,Frequent,Verified
U00455,2021-04-21,25-34,Female,Delhi,New Delhi,50K-1L,Regular,Verified
U00456,2021-02-04,35-44,Male,West Bengal,Siliguri,25K-50K,Frequent,Verified
U00457,2026-02-02,18-24,Female,Telangana,Hyderabad,2L+,Regular,Verified
U00458,2020-02-26,55+,Male,Tamil Nadu,Coimbatore,<25K,Frequent,Verified
U00459,2025-02-18,25-34,Male,Karnataka,Mangaluru,25K-50K,New,Verified
U00460,2021-03-23,55+,Male,Punjab,Ludhiana,25K-50K,Regular,Verified
U00461,2020-07-21,18-24,Male,Madhya Pradesh,Bhopal,2L+,Regular,Verified
U00462,2024-07-14,35-44,Female,Delhi,New Delhi,2L+,Regular,Verified
U00463,2022-01-07,25-34,Female,Maharashtra,Nashik,1L-2L,New,Verified
U00464,2020-07-20,18-24,Female,Telangana,Hyderabad,50K-1L,Regular,Verified
U00465,2023-09-15,45-54,Female,Delhi,New Delhi,50K-1L,Regular,Verified
U00466,2022-06-10,45-54,Male,Punjab,Amritsar,2L+,Regular,Verified
U00467,2020-08-03,25-34,Male,Madhya Pradesh,Jabalpur,50K-1L,Regular,Verified
U00468,2020-01-23,35-44,Male,West Bengal,Siliguri,2L+,Regular,Verified
U00469,2026-01-11,35-44,Male,Madhya Pradesh,Jabalpur,25K-50K,Frequent,Verified
U00470,2023-04-24,45-54,Female,Gujarat,Ahmedabad,25K-50K,Regular,Verified
U00471,2026-04-15,25-34,Male,Madhya Pradesh,Jabalpur,1L-2L,Frequent,Verified
U00472,2022-01-18,25-34,Male,Gujarat,Surat,<25K,Frequent,Verified
U00473,2022-03-15,25-34,Male,West Bengal,Siliguri,2L+,Regular,Verified
U00474,2020-05-13,25-34,Female,Rajasthan,Jodhpur,50K-1L,Regular,Verified
U00475,2020-11-16,45-54,Male,Punjab,Chandigarh,2L+,New,Verified
U00476,2021-03-09,18-24,Female,Gujarat,Vadodara,25K-50K,Frequent,Verified
U00477,2022-11-11,18-24,Male,Maharashtra,Mumbai,50K-1L,New,Verified
U00478,2022-05-22,35-44,Male,Madhya Pradesh,Bhopal,25K-50K,Regular,Verified
U00479,2025-09-29,35-44,Female,Madhya Pradesh,Indore,50K-1L,Regular,Verified
U00480,2026-02-01,25-34,Male,Maharashtra,Mumbai,50K-1L,Frequent,Verified
U00481,2020-09-09,25-34,Male,Karnataka,Bengaluru,2L+,Regular,Verified
U00482,2022-08-23,55+,Female,Uttar Pradesh,Lucknow,50K-1L,Frequent,Verified
U00483,2022-01-08,25-34,Male,Rajasthan,Jaipur,25K-50K,Regular,Verified
U00484,2023-02-03,35-44,Male,Telangana,Warangal,1L-2L,Regular,Verified
U00485,2023-09-01,35-44,Male,Gujarat,Vadodara,25K-50K,Regular,Verified
U00486,2020-10-28,25-34,Male,Maharashtra,Mumbai,25K-50K,Frequent,Verified
U00487,2025-05-31,55+,Male,West Bengal,Kolkata,<25K,Regular,Verified
U00488,2026-05-04,35-44,Male,Gujarat,Surat,1L-2L,Frequent,Verified
U00489,2021-07-04,25-34,Female,Uttar Pradesh,Noida,25K-50K,Frequent,Verified
U00490,2024-01-18,35-44,Female,West Bengal,Kolkata,25K-50K,Frequent,Verified
U00491,2023-08-08,35-44,Male,Delhi,Delhi,2L+,Regular,Verified
U00492,2024-05-06,35-44,Male,Punjab,Chandigarh,1L-2L,Regular,Pending
U00493,2024-12-27,45-54,Male,Madhya Pradesh,Indore,<25K,New,Verified
U00494,2024-12-29,25-34,Male,Delhi,New Delhi,1L-2L,Frequent,Verified
U00495,2023-03-10,25-34,Male,Gujarat,Vadodara,1L-2L,Frequent,Verified
U00496,2020-11-09,25-34,Female,Uttar Pradesh,Noida,<25K,Regular,Verified
U00497,2020-07-02,18-24,Other,Rajasthan,Jodhpur,1L-2L,Regular,Verified
U00498,2024-08-14,18-24,Female,Punjab,Amritsar,50K-1L,New,Verified
U00499,2021-12-13,45-54,Male,Gujarat,Ahmedabad,50K-1L,Frequent,Verified
U00500,2025-12-15,35-44,Male,Maharashtra,Pune,25K-50K,New,Pending
U00501,2023-08-03,35-44,Male,Tamil Nadu,Madurai,50K-1L,Frequent,Verified
U00502,2020-09-27,35-44,Female,Gujarat,Vadodara,<25K,Regular,Pending
U00503,2024-11-29,45-54,Male,Punjab,Ludhiana,1L-2L,Regular,Verified
U00504,2022-03-21,25-34,Male,Madhya Pradesh,Bhopal,<25K,Frequent,Verified
U00505,2020-07-16,45-54,Male,Madhya Pradesh,Bhopal,25K-50K,New,Pending
U00506,2022-12-15,25-34,Female,Gujarat,Surat,<25K,Regular,Verified
U00507,2023-05-11,55+,Male,West Bengal,Siliguri,1L-2L,Frequent,Verified
U00508,2024-07-02,35-44,Male,Tamil Nadu,Chennai,25K-50K,Regular,Verified
U00509,2021-09-19,25-34,Male,Maharashtra,Pune,25K-50K,Frequent,Verified
U00510,2021-08-26,35-44,Male,Gujarat,Vadodara,25K-50K,Frequent,Pending
U00511,2023-03-07,25-34,Female,West Bengal,Siliguri,1L-2L,New,Verified
U00512,2023-12-16,18-24,Female,Madhya Pradesh,Bhopal,25K-50K,New,Verified
U00513,2022-12-16,35-44,Male,Madhya Pradesh,Indore,1L-2L,Regular,Verified
U00514,2024-05-04,25-34,Female,Uttar Pradesh,Noida,<25K,Regular,Verified
U00515,2025-10-19,18-24,Male,Gujarat,Surat,<25K,Regular,Verified
U00516,2022-06-29,55+,Female,Tamil Nadu,Madurai,50K-1L,Frequent,Verified
U00517,2021-08-16,35-44,Male,Karnataka,Mysuru,2L+,New,Verified
U00518,2023-10-27,45-54,Female,Tamil Nadu,Madurai,<25K,Regular,Verified
U00519,2021-08-22,35-44,Male,Madhya Pradesh,Jabalpur,<25K,New,Pending
U00520,2021-05-28,25-34,Female,Madhya Pradesh,Indore,<25K,New,Verified
U00521,2025-03-10,25-34,Female,Delhi,New Delhi,50K-1L,Regular,Verified
U00522,2025-11-01,35-44,Female,Madhya Pradesh,Jabalpur,25K-50K,Frequent,Verified
U00523,2022-12-02,55+,Female,Maharashtra,Mumbai,1L-2L,New,Verified
U00524,2025-05-11,25-34,Other,Telangana,Hyderabad,<25K,Regular,Verified
U00525,2022-03-20,45-54,Female,Gujarat,Ahmedabad,<25K,Regular,Verified
U00526,2025-12-20,55+,Male,Tamil Nadu,Coimbatore,25K-50K,New,Verified
U00527,2022-12-24,35-44,Other,Telangana,Warangal,50K-1L,Regular,Verified
U00528,2020-10-16,55+,Male,West Bengal,Kolkata,50K-1L,Frequent,Verified
U00529,2022-02-07,25-34,Other,Karnataka,Mangaluru,<25K,Regular,Verified
U00530,2021-04-15,55+,Male,Maharashtra,Mumbai,2L+,New,Verified
U00531,2026-01-05,35-44,Male,Punjab,Chandigarh,25K-50K,Regular,Verified
U00532,2020-03-28,18-24,Male,Kerala,Thiruvananthapuram,50K-1L,Regular,Verified
U00533,2022-02-28,45-54,Female,Tamil Nadu,Chennai,50K-1L,New,Verified
U00534,2024-07-22,25-34,Female,Telangana,Warangal,25K-50K,New,Pending
U00535,2023-08-02,25-34,Male,Punjab,Chandigarh,1L-2L,New,Verified
U00536,2022-05-14,35-44,Male,Karnataka,Mangaluru,1L-2L,New,Verified
U00537,2023-07-17,18-24,Male,Delhi,Delhi,25K-50K,Regular,Verified
U00538,2020-01-24,25-34,Male,Punjab,Ludhiana,50K-1L,Regular,Verified
U00539,2025-03-01,45-54,Female,Maharashtra,Mumbai,25K-50K,Regular,Verified
U00540,2020-11-06,18-24,Male,Maharashtra,Nagpur,50K-1L,Frequent,Pending
U00541,2024-01-24,25-34,Female,Delhi,Delhi,25K-50K,Regular,Verified
U00542,2023-05-16,18-24,Female,Kerala,Thiruvananthapuram,1L-2L,Frequent,Pending
U00543,2021-12-06,25-34,Male,Gujarat,Ahmedabad,25K-50K,Regular,Verified
U00544,2023-09-21,35-44,Female,Punjab,Ludhiana,<25K,New,Verified
U00545,2021-02-25,45-54,Male,Delhi,New Delhi,25K-50K,Regular,Verified
U00546,2024-11-08,55+,Male,Maharashtra,Pune,<25K,Frequent,Verified
U00547,2026-06-26,35-44,Female,Maharashtra,Nashik,50K-1L,New,Verified
U00548,2022-08-04,25-34,Male,Telangana,Hyderabad,25K-50K,New,Verified
U00549,2023-04-01,55+,Male,Madhya Pradesh,Indore,1L-2L,Regular,Verified
U00550,2025-01-08,35-44,Female,Kerala,Kochi,25K-50K,Regular,Verified
U00551,2024-04-13,35-44,Female,Punjab,Ludhiana,50K-1L,Regular,Verified
U00552,2022-04-28,35-44,Male,Punjab,Ludhiana,50K-1L,New,Verified
U00553,2024-05-08,55+,Female,Karnataka,Mysuru,2L+,Regular,Pending
U00554,2023-08-11,35-44,Male,Delhi,Delhi,2L+,Regular,Verified
U00555,2025-09-20,25-34,Female,Karnataka,Mysuru,1L-2L,Regular,Verified
U00556,2025-05-01,35-44,Male,Delhi,New Delhi,1L-2L,Regular,Verified
U00557,2023-08-01,18-24,Male,West Bengal,Kolkata,25K-50K,Regular,Verified
U00558,2021-01-21,25-34,Female,Maharashtra,Nagpur,1L-2L,Regular,Verified
U00559,2025-07-28,25-34,Male,Madhya Pradesh,Bhopal,2L+,New,Verified
U00560,2023-03-07,18-24,Male,Telangana,Warangal,<25K,Regular,Verified
U00561,2025-07-18,18-24,Male,Madhya Pradesh,Jabalpur,50K-1L,New,Verified
U00562,2021-12-16,18-24,Male,Madhya Pradesh,Bhopal,25K-50K,Regular,Verified
U00563,2021-03-01,35-44,Male,Madhya Pradesh,Jabalpur,50K-1L,Regular,Pending
U00564,2023-12-10,45-54,Male,Karnataka,Mangaluru,25K-50K,New,Verified
U00565,2025-09-04,55+,Male,Delhi,New Delhi,50K-1L,Regular,Verified
U00566,2021-01-19,25-34,Male,Rajasthan,Jodhpur,50K-1L,New,Pending
U00567,2020-02-25,35-44,Female,West Bengal,Kolkata,2L+,New,Verified
U00568,2020-04-15,55+,Other,Tamil Nadu,Chennai,50K-1L,Regular,Verified
U00569,2021-10-31,18-24,Female,Madhya Pradesh,Indore,1L-2L,Frequent,Verified
U00570,2021-01-10,35-44,Female,Gujarat,Ahmedabad,25K-50K,Regular,Verified
U00571,2022-01-12,35-44,Female,Karnataka,Mangaluru,25K-50K,Regular,Verified
U00572,2022-08-24,18-24,Female,Kerala,Thiruvananthapuram,25K-50K,Regular,Pending
U00573,2020-11-03,45-54,Female,Telangana,Warangal,25K-50K,Regular,Verified
U00574,2025-11-08,45-54,Female,Tamil Nadu,Coimbatore,25K-50K,Frequent,Verified
U00575,2022-03-12,18-24,Female,Rajasthan,Jodhpur,50K-1L,Frequent,Pending
U00576,2020-04-19,18-24,Male,Gujarat,Ahmedabad,50K-1L,Frequent,Pending
U00577,2024-07-22,18-24,Female,Rajasthan,Udaipur,50K-1L,Frequent,Verified
U00578,2020-12-05,25-34,Female,Tamil Nadu,Madurai,25K-50K,New,Verified
U00579,2024-05-07,25-34,Female,Madhya Pradesh,Indore,25K-50K,Regular,Verified
U00580,2022-09-05,25-34,Female,Gujarat,Surat,50K-1L,Frequent,Verified
U00581,2025-03-30,25-34,Female,Rajasthan,Jaipur,<25K,Regular,Verified
U00582,2020-06-16,45-54,Male,Telangana,Warangal,25K-50K,Frequent,Verified
U00583,2021-07-10,25-34,Male,Delhi,Delhi,<25K,New,Verified
U00584,2022-06-23,18-24,Male,Maharashtra,Pune,<25K,Regular,Verified
U00585,2020-04-14,25-34,Male,Delhi,New Delhi,25K-50K,Frequent,Verified
U00586,2025-08-09,25-34,Female,Tamil Nadu,Madurai,<25K,Regular,Verified
U00587,2026-01-06,25-34,Female,Karnataka,Bengaluru,25K-50K,Regular,Verified
U00588,2020-05-25,25-34,Female,Maharashtra,Pune,50K-1L,New,Pending
U00589,2022-05-23,18-24,Male,West Bengal,Kolkata,<25K,Regular,Verified
U00590,2020-10-25,45-54,Female,Telangana,Warangal,25K-50K,Frequent,Verified
U00591,2024-10-02,55+,Male,West Bengal,Kolkata,1L-2L,Regular,Pending
U00592,2021-10-07,25-34,Female,Gujarat,Ahmedabad,1L-2L,New,Verified
U00593,2021-09-29,25-34,Female,Punjab,Chandigarh,25K-50K,New,Verified
U00594,2026-04-05,35-44,Other,Maharashtra,Nashik,2L+,Frequent,Verified
U00595,2022-02-22,35-44,Male,West Bengal,Kolkata,25K-50K,Regular,Verified
U00596,2022-06-15,25-34,Male,West Bengal,Kolkata,<25K,New,Verified
U00597,2021-01-05,45-54,Male,Rajasthan,Udaipur,2L+,New,Pending
U00598,2021-05-01,35-44,Male,Delhi,Delhi,1L-2L,Frequent,Verified
U00599,2025-07-30,25-34,Male,Rajasthan,Jodhpur,25K-50K,Frequent,Verified
U00600,2026-01-21,35-44,Male,Maharashtra,Mumbai,50K-1L,New,Verified
U00601,2023-09-22,55+,Female,Maharashtra,Nagpur,50K-1L,Regular,Verified
U00602,2020-07-10,45-54,Male,Tamil Nadu,Coimbatore,<25K,Frequent,Verified
U00603,2021-12-30,18-24,Male,Rajasthan,Jaipur,25K-50K,Regular,Verified
U00604,2026-03-11,25-34,Female,Uttar Pradesh,Lucknow,25K-50K,Frequent,Verified
U00605,2022-08-14,25-34,Male,Kerala,Thiruvananthapuram,1L-2L,Regular,Verified
U00606,2021-01-15,25-34,Male,Delhi,New Delhi,<25K,Regular,Verified
U00607,2022-03-08,35-44,Male,Maharashtra,Pune,1L-2L,Regular,Pending
U00608,2020-08-26,45-54,Female,Tamil Nadu,Madurai,<25K,Frequent,Verified
U00609,2023-01-10,35-44,Male,Punjab,Ludhiana,25K-50K,Regular,Verified
U00610,2023-10-18,55+,Male,Rajasthan,Jodhpur,50K-1L,New,Verified
U00611,2026-02-27,25-34,Male,Delhi,New Delhi,50K-1L,Regular,Verified
U00612,2024-03-07,45-54,Female,Punjab,Amritsar,<25K,Frequent,Verified
U00613,2024-07-25,35-44,Male,Rajasthan,Jaipur,25K-50K,Regular,Verified
U00614,2020-02-06,25-34,Female,West Bengal,Siliguri,50K-1L,Regular,Pending
U00615,2025-06-19,35-44,Male,Punjab,Chandigarh,<25K,Regular,Verified
U00616,2023-11-26,18-24,Female,Tamil Nadu,Chennai,<25K,New,Pending
U00617,2024-01-30,45-54,Male,Delhi,New Delhi,50K-1L,New,Pending
U00618,2023-05-09,25-34,Male,Madhya Pradesh,Bhopal,50K-1L,Regular,Verified
U00619,2025-07-15,25-34,Female,Gujarat,Ahmedabad,<25K,Regular,Verified
U00620,2022-04-12,35-44,Female,Gujarat,Ahmedabad,50K-1L,Regular,Verified
U00621,2021-08-19,35-44,Female,Delhi,Delhi,1L-2L,Frequent,Verified
U00622,2021-11-30,25-34,Female,Punjab,Chandigarh,<25K,Frequent,Verified
U00623,2024-07-04,18-24,Female,Rajasthan,Udaipur,50K-1L,Regular,Verified
U00624,2025-07-11,25-34,Other,Tamil Nadu,Chennai,<25K,Regular,Verified
U00625,2021-03-16,35-44,Male,Kerala,Kochi,<25K,New,Verified
U00626,2025-02-03,45-54,Male,Gujarat,Surat,<25K,New,Verified
U00627,2024-06-28,55+,Male,Tamil Nadu,Coimbatore,25K-50K,New,Verified
U00628,2024-03-09,25-34,Female,Gujarat,Vadodara,1L-2L,Regular,Verified
U00629,2026-06-25,35-44,Female,West Bengal,Kolkata,25K-50K,New,Verified
U00630,2022-12-30,25-34,Female,Rajasthan,Jodhpur,50K-1L,Regular,Verified
U00631,2021-07-21,35-44,Male,West Bengal,Kolkata,25K-50K,Regular,Pending
U00632,2020-08-23,25-34,Male,Gujarat,Vadodara,25K-50K,Regular,Verified
U00633,2023-07-28,25-34,Female,Madhya Pradesh,Indore,50K-1L,Regular,Pending
